fecha_factura,trimestre,cliente_id,sku,unidades_vendidas,kilos_vendidos,kilos_vendidos_calculados,valor_venta,responsable_comercial,comentario,archivo_origen,Mes
2025-07-18,2,C017,900101,3,0.24,0.24,23490,Laura Mejía,N/A,N/A,2025-07
2025-07-18,2,C005,130103,151,43.488,43.49,908060,Sara Vélez,pedido regular,N/A,2025-07
2025-07-18,2,C006,900102,49,3.92,3.92,348990,Nicolás Pardo,promo,N/A,2025-07
2025-07-18,2,C017,120101,4,1.0,1.0,30560,Laura Mejía,pedido regular,N/A,2025-07
2025-07-18,2,C017,110112,4,0.4,0.4,21590,Laura Mejía,ajuste manual,N/A,2025-07
2025-07-18,2,C005,110112,128,12.8,12.8,645640,Sara Vélez,N/A,N/A,2025-07
2025-07-18,2,C017,900103,2,0.16,0.16,16410,Daniel Rojas,N/A,N/A,2025-07
2025-07-18,2,C006,120101,125,31.25,31.25,912720,Nicolás Pardo,N/A,N/A,2025-07
2025-07-18,2,C018,130103,147,42.336,42.34,879500,María Paz Torres,N/A,N/A,2025-07
2025-07-18,2,C006,110113,59,14.75,14.75,667870,Nicolás Pardo,pedido regular,N/A,2025-07
2025-07-18,2,C006,300101,68,15.64,15.64,443170,Nicolás Pardo,N/A,N/A,2025-07
2025-07-18,2,C018,900102,63,5.04,5.04,445960,María Paz Torres,N/A,N/A,2025-07
2025-07-18,2,C005,110113,79,19.75,19.75,882610,Sara Vélez,N/A,N/A,2025-07
2025-07-18,2,C006,130103,97,27.936,27.94,570870,Nicolás Pardo,N/A,N/A,2025-07
2025-07-19,2,C015,300102,14,3.22,3.22,101730,Nicolás Pardo,N/A,N/A,2025-07
2025-07-19,2,C015,120101,18,4.5,4.5,139140,Nicolás Pardo,N/A,N/A,2025-07
2025-07-21,2,C017,900101,3,0.24,0.24,22880,Laura Mejía,N/A,N/A,2025-07
2025-07-21,2,C016,110102,43,6.45,6.45,474140,Juan Sebastián León,pedido regular,N/A,2025-07
2025-07-21,2,C002,110103,49,7.35,7.35,544400,Sara Vélez,N/A,N/A,2025-07
2025-07-21,2,C003,300101,65,14.95,14.95,446180,Nicolás Pardo,N/A,N/A,2025-07
2025-07-21,2,C016,120104,65,13.0,13.0,395560,Juan Sebastián León,N/A,N/A,2025-07
2025-07-21,2,C002,110110,19,6.84,6.84,491230,Sara Vélez,N/A,N/A,2025-07
2025-07-21,2,C001,130101,157,23.55,23.55,671300,Daniel Rojas,N/A,N/A,2025-07
2025-07-21,2,C014,110102,52,7.8,7.8,575970,María Paz Torres,N/A,N/A,2025-07
2025-07-21,2,C017,120101,4,1.0,1.0,31520,Daniel Rojas,N/A,N/A,2025-07
2025-07-21,2,C014,110114,49,12.25,12.25,906980,María Paz Torres,N/A,N/A,2025-07
2025-07-21,2,C002,900101,56,4.48,4.48,419580,Sara Vélez,promo,N/A,2025-07
2025-07-21,2,C014,130101,89,13.35,13.35,377570,María Paz Torres,pedido regular,N/A,2025-07
2025-07-21,2,C002,110102,55,8.25,8.25,595450,Sara Vélez,pedido regular,N/A,2025-07
2025-07-21,2,C001,110101,69,10.35,10.35,758850,Daniel Rojas,promo,N/A,2025-07
2025-07-21,2,C016,110114,37,9.25,9.25,691180,Juan Sebastián León,N/A,N/A,2025-07
2025-07-21,2,C003,110101,46,6.9,6.9,505450,Nicolás Pardo,N/A,N/A,2025-07
2025-07-21,2,C002,110113,44,11.0,11.0,522030,Sara Vélez,pedido regular,N/A,2025-07
2025-07-21,2,C003,900101,56,4.48,4.48,429950,Nicolás Pardo,N/A,N/A,2025-07
2025-07-21,2,C003,120104,64,12.8,12.8,394530,Nicolás Pardo,N/A,N/A,2025-07
2025-07-21,2,C003,120103,77,15.4,15.4,585160,Nicolás Pardo,N/A,N/A,2025-07
2025-07-21,2,C001,120101,149,37.25,37.25,1112530,Laura Mejía,N/A,N/A,2025-07
2025-07-21,2,C017,900102,5,0.4,0.4,37540,Daniel Rojas,N/A,N/A,2025-07
2025-07-21,2,C017,300101,6,1.38,1.38,41490,Laura Mejía,N/A,N/A,2025-07
2025-07-21,2,C016,900103,37,2.96,2.96,308370,Juan Sebastián León,N/A,N/A,2025-07
2025-07-21,2,C001,110103,74,11.1,11.1,813870,Laura Mejía,N/A,N/A,2025-07
2025-07-21,2,C014,110112,79,7.9,7.9,413690,María Paz Torres,N/A,N/A,2025-07
2025-07-21,2,C016,900101,44,3.52,3.52,340850,Juan Sebastián León,pedido regular,N/A,2025-07
2025-07-21,2,C014,110106,38,4.75,4.75,376750,María Paz Torres,N/A,N/A,2025-07
2025-07-21,2,C003,110103,50,7.5,7.5,549400,Nicolás Pardo,N/A,N/A,2025-07
2025-07-21,2,C003,900104,60,4.8,4.8,413170,Nicolás Pardo,ajuste manual,N/A,2025-07
2025-07-21,2,C016,110103,47,7.05,7.05,507870,Juan Sebastián León,promo,N/A,2025-07
2025-07-21,2,C001,900104,96,7.68,7.68,667530,Laura Mejía,N/A,N/A,2025-07
2025-07-21,2,C001,120103,84,16.8,16.8,626300,Daniel Rojas,N/A,N/A,2025-07
2025-07-21,2,C014,110115,32,8.0,8.0,615410,María Paz Torres,N/A,N/A,2025-07
2025-07-21,2,C017,130101,4,0.6,0.6,17530,Daniel Rojas,N/A,N/A,2025-07
2025-07-21,2,C003,130103,68,19.584,19.58,424170,Nicolás Pardo,N/A,N/A,2025-07
2025-07-21,2,C003,110114,41,10.25,10.25,743390,Nicolás Pardo,N/A,N/A,2025-07
2025-07-21,2,C003,300102,48,11.04,11.04,345110,Nicolás Pardo,N/A,N/A,2025-07
2025-07-21,2,C002,300101,67,15.41,15.41,454360,Sara Vélez,pedido regular,N/A,2025-07
2025-07-21,2,C017,110108,2,0.3,0.3,24300,Daniel Rojas,N/A,N/A,2025-07
2025-07-21,2,C016,110112,85,8.5,8.5,449810,Juan Sebastián León,N/A,N/A,2025-07
2025-07-21,2,C016,900104,48,3.84,3.84,335560,Juan Sebastián León,N/A,N/A,2025-07
2025-07-21,2,C003,110110,22,7.92,7.92,566280,Nicolás Pardo,N/A,N/A,2025-07
2025-07-21,2,C001,110112,151,15.1,15.1,783660,Laura Mejía,N/A,N/A,2025-07
2025-07-21,2,C016,130101,85,12.75,12.75,371990,Juan Sebastián León,N/A,N/A,2025-07
2025-07-22,2,C009,110111,66,66.0,66.0,3985610,María Paz Torres,N/A,N/A,2025-07
2025-07-22,2,C018,110112,105,10.5,10.5,531080,María Paz Torres,N/A,N/A,2025-07
2025-07-22,2,C007,300103,195,195.0,195.0,5686310,Laura Mejía,N/A,N/A,2025-07
2025-07-22,2,C009,130102,184,184.0,184.0,3447290,María Paz Torres,promo,N/A,2025-07
2025-07-22,2,C007,130102,288,288.0,288.0,5320700,Daniel Rojas,N/A,N/A,2025-07
2025-07-22,2,C007,300104,161,161.0,161.0,4577860,Laura Mejía,N/A,N/A,2025-07
2025-07-22,2,C005,300102,95,21.85,21.85,660810,Sara Vélez,N/A,N/A,2025-07
2025-07-22,2,C009,300103,118,118.0,118.0,3362080,María Paz Torres,pedido regular,N/A,2025-07
2025-07-22,2,C007,110111,78,78.0,78.0,4578280,Laura Mejía,N/A,N/A,2025-07
2025-07-22,2,C007,900105,55,55.0,55.0,4861130,Laura Mejía,N/A,N/A,2025-07
2025-07-22,2,C004,110113,98,24.5,24.5,1088100,Laura Mejía,N/A,N/A,2025-07
2025-07-22,2,C004,120101,222,55.5,55.5,1639380,Daniel Rojas,promo,N/A,2025-07
2025-07-22,2,C008,130104,68,10.2,10.2,286260,Sara Vélez,N/A,N/A,2025-07
2025-07-22,2,C018,300101,114,26.22,26.22,752410,María Paz Torres,N/A,N/A,2025-07
2025-07-22,2,C004,300102,108,24.84,24.84,748910,Laura Mejía,N/A,N/A,2025-07
2025-07-22,2,C005,130104,173,25.95,25.95,747120,Sara Vélez,N/A,N/A,2025-07
2025-07-22,2,C009,300104,99,99.0,99.0,2861680,María Paz Torres,N/A,N/A,2025-07
2025-07-22,2,C008,900106,39,39.0,39.0,3336060,Sara Vélez,N/A,N/A,2025-07
2025-07-22,2,C004,130101,407,61.05,61.05,1669650,Laura Mejía,N/A,N/A,2025-07
2025-07-22,2,C008,130102,181,181.0,181.0,3415090,Sara Vélez,N/A,N/A,2025-07
2025-07-22,2,C009,130104,74,11.1,11.1,306230,María Paz Torres,promo,N/A,2025-07
2025-07-22,2,C005,900102,87,6.96,6.96,629360,Sara Vélez,N/A,N/A,2025-07
2025-07-22,2,C004,900102,101,8.08,8.08,724860,Laura Mejía,N/A,N/A,2025-07
2025-07-22,2,C006,130101,200,30.0,30.0,811600,Nicolás Pardo,N/A,N/A,2025-07
2025-07-22,2,C005,130101,235,35.25,35.25,971350,Sara Vélez,N/A,N/A,2025-07
2025-07-22,2,C007,900106,45,45.0,45.0,3964130,Laura Mejía,ajuste manual,N/A,2025-07
2025-07-22,2,C008,120102,170,170.0,170.0,4572620,Sara Vélez,N/A,N/A,2025-07
2025-07-22,2,C009,120102,149,149.0,149.0,4074170,María Paz Torres,ajuste manual,N/A,2025-07
2025-07-22,2,C018,110113,86,21.5,21.5,988360,María Paz Torres,N/A,N/A,2025-07
2025-07-22,2,C009,900106,41,41.0,41.0,3625610,María Paz Torres,promo,N/A,2025-07
2025-07-22,2,C004,120103,117,23.4,23.4,865880,Laura Mejía,promo,N/A,2025-07
2025-07-22,2,C004,110112,204,20.4,20.4,1038220,Laura Mejía,N/A,N/A,2025-07
2025-07-22,2,C008,900105,39,N/A,39.0,3441660,Sara Vélez,N/A,N/A,2025-07
2025-07-22,2,C018,120103,116,23.2,23.2,857740,María Paz Torres,N/A,N/A,2025-07
2025-07-22,2,C007,120102,192,192.0,192.0,5355920,Daniel Rojas,N/A,N/A,2025-07
2025-07-22,2,C007,110116,78,78.0,78.0,4598520,Daniel Rojas,N/A,N/A,2025-07
2025-07-22,2,C005,300101,97,22.31,22.31,623290,Sara Vélez,N/A,N/A,2025-07
2025-07-22,2,C009,900105,39,39.0,39.0,3502750,María Paz Torres,ajuste manual,N/A,2025-07
2025-07-22,2,C009,110116,59,59.0,59.0,3610940,María Paz Torres,N/A,N/A,2025-07
2025-07-22,2,C006,120103,82,16.4,16.4,589740,Nicolás Pardo,N/A,N/A,2025-07
2025-07-22,2,C004,130104,196,29.4,29.4,856280,Laura Mejía,N/A,N/A,2025-07
2025-07-22,2,C018,300102,93,21.39,21.39,635810,María Paz Torres,N/A,N/A,2025-07
2025-07-22,2,C008,110116,77,77.0,77.0,4637740,Sara Vélez,N/A,N/A,2025-07
2025-07-22,2,C005,120101,172,43.0,43.0,1231480,Sara Vélez,promo,N/A,2025-07
2025-07-22,2,C004,120104,160,32.0,32.0,947530,Daniel Rojas,N/A,N/A,2025-07
2025-07-22,2,C008,110111,77,77.0,77.0,4504300,Sara Vélez,N/A,N/A,2025-07
2025-07-22,2,C008,300104,95,95.0,95.0,2779350,Sara Vélez,N/A,N/A,2025-07
2025-07-22,2,C008,300103,134,134.0,134.0,3794110,Sara Vélez,N/A,N/A,2025-07
2025-07-22,2,C007,130104,92,13.8,13.8,366150,Laura Mejía,pedido regular,N/A,2025-07
2025-07-22,2,C018,120101,152,38.0,38.0,1128510,María Paz Torres,N/A,N/A,2025-07
2025-07-22,2,C004,300101,107,24.61,24.61,685530,Daniel Rojas,pedido regular,N/A,2025-07
2025-07-23,2,C012,110109,16,2.4,2.4,194020,Daniel Rojas,N/A,N/A,2025-07
2025-07-23,2,C012,110110,6,2.16,2.16,156060,Laura Mejía,pedido regular,N/A,2025-07
2025-07-23,2,C012,900104,20,1.6,1.6,146080,Daniel Rojas,N/A,N/A,2025-07
2025-07-23,2,C013,900101,12,0.96,0.96,94180,María Paz Torres,promo,N/A,2025-07
2025-07-23,2,C017,110113,4,1.0,1.0,48180,Laura Mejía,N/A,N/A,2025-07
2025-07-23,2,C012,110107,14,1.75,1.75,139260,Daniel Rojas,ajuste manual,N/A,2025-07
2025-07-23,2,C012,110101,12,1.8,1.8,135510,Daniel Rojas,N/A,N/A,2025-07
2025-07-23,2,C017,120103,4,0.8,0.8,30970,Daniel Rojas,N/A,N/A,2025-07
2025-07-23,2,C012,110108,17,2.55,2.55,207810,Daniel Rojas,N/A,N/A,2025-07
2025-07-23,2,C013,900103,20,1.6,1.6,167960,María Paz Torres,N/A,N/A,2025-07
2025-07-23,2,C012,110102,15,2.25,2.25,168530,Daniel Rojas,N/A,N/A,2025-07
2025-07-23,2,C012,110105,20,3.0,3.0,228170,Daniel Rojas,pedido regular,N/A,2025-07
2025-07-23,2,C017,900102,3,0.24,0.24,22460,Laura Mejía,N/A,N/A,2025-07
2025-07-23,2,C013,110105,9,1.35,1.35,102400,María Paz Torres,N/A,N/A,2025-07
2025-07-23,2,C013,110101,12,1.8,1.8,138600,María Paz Torres,pedido regular,N/A,2025-07
2025-07-23,2,C013,110114,14,3.5,3.5,269540,María Paz Torres,N/A,N/A,2025-07
2025-07-24,2,C002,900102,51,4.08,4.08,371970,Sara Vélez,pedido regular,N/A,2025-07
2025-07-24,2,C003,110115,36,9.0,9.0,681540,Nicolás Pardo,promo,N/A,2025-07
2025-07-24,2,C016,300102,45,10.35,10.35,321490,Juan Sebastián León,N/A,N/A,2025-07
2025-07-24,2,C002,300102,72,16.56,16.56,520830,Sara Vélez,N/A,N/A,2025-07
2025-07-24,2,C003,130101,85,12.75,12.75,369760,Nicolás Pardo,N/A,N/A,2025-07
2025-07-24,2,C001,110113,68,17.0,17.0,811010,Laura Mejía,N/A,N/A,2025-07
2025-07-24,2,C016,110115,25,6.25,6.25,466930,Juan Sebastián León,N/A,N/A,2025-07
2025-07-24,2,C014,110101,50,7.5,7.5,549400,María Paz Torres,ajuste manual,N/A,2025-07
2025-07-24,2,C014,110105,42,6.3,6.3,454180,María Paz Torres,N/A,N/A,2025-07
2025-07-24,2,C014,900103,51,4.08,4.08,421700,María Paz Torres,N/A,N/A,2025-07
2025-07-24,2,C014,300101,62,14.26,14.26,415190,María Paz Torres,N/A,N/A,2025-07
2025-07-24,2,C003,110102,45,6.75,6.75,490850,Nicolás Pardo,pedido regular,N/A,2025-07
2025-07-24,2,C014,110103,50,7.5,7.5,544390,María Paz Torres,N/A,N/A,2025-07
2025-07-24,2,C001,110114,54,N/A,13.5,987410,Daniel Rojas,N/A,N/A,2025-07
2025-07-24,2,C014,900101,46,3.68,3.68,350120,María Paz Torres,N/A,N/A,2025-07
2025-07-24,2,C001,110102,65,9.75,9.75,716420,Daniel Rojas,promo,N/A,2025-07
2025-07-24,2,C016,110101,35,5.25,5.25,392900,Juan Sebastián León,N/A,N/A,2025-07
2025-07-24,2,C016,900102,40,3.2,3.2,292580,Juan Sebastián León,N/A,N/A,2025-07
2025-07-24,2,C016,300101,52,N/A,11.96,357150,Juan Sebastián León,N/A,N/A,2025-07
2025-07-24,2,C016,120103,48,9.6,9.6,366770,Juan Sebastián León,N/A,N/A,2025-07
2025-07-24,2,C014,300102,49,11.27,11.27,355540,María Paz Torres,N/A,N/A,2025-07
2025-07-24,2,C014,130103,75,21.6,21.6,474230,María Paz Torres,pedido regular,N/A,2025-07
2025-07-24,2,C016,110113,37,9.25,9.25,427910,Juan Sebastián León,N/A,N/A,2025-07
2025-07-24,2,C014,110107,37,4.625,4.62,361970,María Paz Torres,ajuste manual,N/A,2025-07
2025-07-24,2,C001,300102,64,14.72,14.72,456770,Daniel Rojas,N/A,N/A,2025-07
2025-07-24,2,C001,110110,45,16.2,16.2,1146790,Daniel Rojas,N/A,N/A,2025-07
2025-07-25,2,C018,130104,121,18.15,18.15,519470,María Paz Torres,N/A,N/A,2025-07
2025-07-25,2,C018,900102,62,4.96,4.96,438620,María Paz Torres,N/A,N/A,2025-07
2025-07-25,2,C006,110112,113,11.3,11.3,573150,Nicolás Pardo,N/A,N/A,2025-07
2025-07-25,2,C017,130101,5,0.75,0.75,21650,Laura Mejía,N/A,N/A,2025-07
2025-07-25,2,C006,120104,82,16.4,16.4,476450,Nicolás Pardo,N/A,N/A,2025-07
2025-07-25,2,C017,900101,3,0.24,0.24,23260,Daniel Rojas,N/A,N/A,2025-07
2025-07-25,2,C005,120103,120,24.0,24.0,874150,Sara Vélez,pedido regular,N/A,2025-07
2025-07-25,2,C018,120104,87,17.4,17.4,510450,María Paz Torres,N/A,N/A,2025-07
2025-07-25,2,C006,300102,59,13.57,13.57,404820,Nicolás Pardo,N/A,N/A,2025-07
2025-07-25,2,C017,110108,2,0.3,0.3,24460,Laura Mejía,N/A,N/A,2025-07
2025-07-25,2,C018,130101,243,36.45,36.45,1017510,María Paz Torres,N/A,N/A,2025-07
2025-07-25,2,C017,300102,2,0.46,0.46,14670,Daniel Rojas,N/A,N/A,2025-07
2025-07-25,2,C006,300101,52,11.96,11.96,332700,Nicolás Pardo,pedido regular,N/A,2025-07
2025-07-25,2,C017,900103,3,0.24,0.24,25470,Daniel Rojas,N/A,N/A,2025-07
2025-07-25,2,C006,130104,108,16.2,16.2,458050,Nicolás Pardo,N/A,N/A,2025-07
2025-07-25,2,C006,900102,41,3.28,3.28,296480,Nicolás Pardo,N/A,N/A,2025-07
2025-07-25,2,C005,130103,142,40.896,40.9,845690,Sara Vélez,promo,N/A,2025-07
2025-07-25,2,C005,120104,111,22.2,22.2,658250,Sara Vélez,pedido regular,N/A,2025-07
2025-07-25,2,C017,900102,3,0.24,0.24,22440,Laura Mejía,N/A,N/A,2025-07
2025-07-25,2,C006,130103,85,24.48,24.48,513710,Nicolás Pardo,N/A,N/A,2025-07
2025-07-25,2,C004,130103,220,63.36,63.36,1297310,Laura Mejía,pedido regular,N/A,2025-07
2025-07-26,2,C015,900101,8,0.64,0.64,62620,Nicolás Pardo,N/A,N/A,2025-07
2025-07-26,2,C015,110112,21,2.1,2.1,110690,Nicolás Pardo,N/A,N/A,2025-07
2025-07-26,2,C015,130101,19,2.85,2.85,81320,Nicolás Pardo,N/A,N/A,2025-07
2025-07-26,2,C015,900102,10,0.8,0.8,75510,Nicolás Pardo,N/A,N/A,2025-07
2025-07-26,2,C015,120103,16,3.2,3.2,121310,Nicolás Pardo,N/A,N/A,2025-07
2025-07-28,2,C016,110102,30,4.5,4.5,335660,Juan Sebastián León,N/A,N/A,2025-07
2025-07-28,2,C003,900102,56,4.48,4.48,416270,Nicolás Pardo,N/A,N/A,2025-07
2025-07-28,2,C003,120101,80,N/A,20.0,610900,Nicolás Pardo,pedido regular,N/A,2025-07
2025-07-28,2,C016,130103,68,19.584,19.58,413720,Juan Sebastián León,N/A,N/A,2025-07
2025-07-28,2,C002,130101,98,14.7,14.7,414230,Sara Vélez,N/A,N/A,2025-07
2025-07-28,2,C002,110115,68,17.0,17.0,1260750,Sara Vélez,promo,N/A,2025-07
2025-07-28,2,C003,110114,38,9.5,9.5,704050,Nicolás Pardo,N/A,N/A,2025-07
2025-07-28,2,C001,110107,56,7.0,7.0,554110,Daniel Rojas,N/A,N/A,2025-07
2025-07-28,2,C001,110104,62,9.3,9.3,669920,Daniel Rojas,N/A,N/A,2025-07
2025-07-28,2,C002,900103,53,4.24,4.24,435780,Sara Vélez,N/A,N/A,2025-07
2025-07-28,2,C002,900104,48,3.84,3.84,335640,Sara Vélez,ajuste manual,N/A,2025-07
2025-07-28,2,C016,110110,17,6.12,6.12,434620,Juan Sebastián León,N/A,N/A,2025-07
2025-07-28,2,C016,120101,73,18.25,18.25,551980,Juan Sebastián León,N/A,N/A,2025-07
2025-07-28,2,C001,110115,64,16.0,16.0,1196770,Daniel Rojas,ajuste manual,N/A,2025-07
2025-07-28,2,C002,110114,51,12.75,12.75,950600,Sara Vélez,ajuste manual,N/A,2025-07
2025-07-28,2,C014,110113,48,12.0,12.0,558320,María Paz Torres,N/A,N/A,2025-07
2025-07-28,2,C003,110112,87,8.7,8.7,456660,Nicolás Pardo,N/A,N/A,2025-07
2025-07-28,2,C001,130103,125,36.0,36.0,772960,Laura Mejía,pedido regular,N/A,2025-07
2025-07-28,2,C002,120101,109,27.25,27.25,817310,Sara Vélez,pedido regular,N/A,2025-07
2025-07-28,2,C003,900103,44,3.52,3.52,365250,Nicolás Pardo,ajuste manual,N/A,2025-07
2025-07-28,2,C014,110110,25,9.0,9.0,638250,María Paz Torres,N/A,N/A,2025-07
2025-07-28,2,C001,300101,90,20.7,20.7,620100,Daniel Rojas,N/A,N/A,2025-07
2025-07-28,2,C017,120103,4,0.8,0.8,31230,Daniel Rojas,N/A,N/A,2025-07
2025-07-28,2,C001,110105,73,10.95,10.95,811600,Laura Mejía,pedido regular,N/A,2025-07
2025-07-28,2,C014,120104,77,15.4,15.4,460840,María Paz Torres,N/A,N/A,2025-07
2025-07-28,2,C003,110113,61,N/A,15.25,706860,Nicolás Pardo,N/A,N/A,2025-07
2025-07-28,2,C017,110112,4,0.4,0.4,21480,Daniel Rojas,N/A,N/A,2025-07
2025-07-28,2,C014,120101,97,24.25,24.25,729310,María Paz Torres,N/A,N/A,2025-07
2025-07-28,2,C017,110113,5,1.25,1.25,59040,Laura Mejía,N/A,N/A,2025-07
2025-07-28,2,C001,900102,79,6.32,6.32,587540,Laura Mejía,N/A,N/A,2025-07
2025-07-28,2,C002,130103,99,28.512,28.51,625990,Sara Vélez,pedido regular,N/A,2025-07
2025-07-28,2,C014,120103,86,17.2,17.2,646860,María Paz Torres,N/A,N/A,2025-07
2025-07-28,2,C014,900102,48,3.84,3.84,352040,María Paz Torres,N/A,N/A,2025-07
2025-07-28,2,C014,110104,59,8.85,8.85,658970,María Paz Torres,pedido regular,N/A,2025-07
2025-07-28,2,C002,110101,46,6.9,6.9,503630,Sara Vélez,N/A,N/A,2025-07
2025-07-28,2,C001,900101,82,6.56,6.56,626920,Daniel Rojas,N/A,N/A,2025-07
2025-07-28,2,C001,120104,94,18.8,18.8,578190,Daniel Rojas,N/A,N/A,2025-07
2025-07-28,2,C014,900104,58,4.64,4.64,409020,María Paz Torres,N/A,N/A,2025-07
2025-07-28,2,C002,120103,67,13.4,13.4,519050,Sara Vélez,N/A,N/A,2025-07
2025-07-29,2,C018,120103,84,16.8,16.8,604630,María Paz Torres,N/A,N/A,2025-07
2025-07-29,2,C004,130101,291,43.65,43.65,1193640,Daniel Rojas,N/A,N/A,2025-07
2025-07-29,2,C005,110113,97,24.25,24.25,1077260,Sara Vélez,N/A,N/A,2025-07
2025-07-29,2,C005,120101,132,33.0,33.0,949760,Sara Vélez,N/A,N/A,2025-07
2025-07-29,2,C006,130101,151,22.65,22.65,635230,Nicolás Pardo,N/A,N/A,2025-07
2025-07-29,2,C006,120101,129,32.25,32.25,937020,Nicolás Pardo,ajuste manual,N/A,2025-07
2025-07-29,2,C005,130104,130,19.5,19.5,563130,Sara Vélez,ajuste manual,N/A,2025-07
2025-07-29,2,C004,110113,77,19.25,19.25,860320,Laura Mejía,N/A,N/A,2025-07
2025-07-29,2,C006,110113,64,16.0,16.0,729070,Nicolás Pardo,N/A,N/A,2025-07
2025-07-29,2,C018,300102,73,16.79,16.79,497450,María Paz Torres,N/A,N/A,2025-07
2025-07-29,2,C005,110112,140,14.0,14.0,706310,Sara Vélez,ajuste manual,N/A,2025-07
2025-07-29,2,C018,130103,161,46.368,46.37,972430,María Paz Torres,N/A,N/A,2025-07
2025-07-29,2,C005,130101,229,34.35,34.35,953490,Sara Vélez,N/A,N/A,2025-07
2025-07-29,2,C004,130104,135,20.25,20.25,574480,Daniel Rojas,promo,N/A,2025-07
2025-07-30,2,C013,110107,12,1.5,1.5,122740,María Paz Torres,N/A,N/A,2025-07
2025-07-30,2,C017,900103,4,0.32,0.32,33150,Laura Mejía,N/A,N/A,2025-07
2025-07-30,2,C012,900101,21,1.68,1.68,162060,Daniel Rojas,N/A,N/A,2025-07
2025-07-30,2,C017,300101,6,1.38,1.38,40980,Daniel Rojas,N/A,N/A,2025-07
2025-07-30,2,C012,900102,19,1.52,1.52,143100,Daniel Rojas,pedido regular,N/A,2025-07
2025-07-30,2,C012,900103,23,1.84,1.84,194090,Daniel Rojas,N/A,N/A,2025-07
2025-07-30,2,C017,130101,3,0.45,0.45,13060,Laura Mejía,N/A,N/A,2025-07
2025-07-30,2,C017,120103,3,0.6,0.6,23130,Daniel Rojas,N/A,N/A,2025-07
2025-07-30,2,C013,110108,10,1.5,1.5,119690,María Paz Torres,pedido regular,N/A,2025-07
2025-07-30,2,C012,110115,15,3.75,3.75,288560,Laura Mejía,N/A,N/A,2025-07
2025-07-30,2,C012,110107,11,1.375,1.38,110720,Daniel Rojas,N/A,N/A,2025-07
2025-07-30,2,C015,900101,8,0.64,0.64,61660,Nicolás Pardo,N/A,N/A,2025-07
2025-07-30,2,C017,900102,3,0.24,0.24,22590,Daniel Rojas,N/A,N/A,2025-07
2025-07-30,2,C013,110110,7,2.52,2.52,184380,María Paz Torres,pedido regular,N/A,2025-07
2025-07-30,2,C015,300102,11,2.53,2.53,78600,Nicolás Pardo,pedido regular,N/A,2025-07
2025-07-30,2,C012,110114,12,3.0,3.0,226630,Daniel Rojas,N/A,N/A,2025-07
2025-07-30,2,C015,110113,11,2.75,2.75,130750,Nicolás Pardo,N/A,N/A,2025-07
2025-07-30,2,C013,900102,12,0.96,0.96,92470,María Paz Torres,N/A,N/A,2025-07
2025-07-30,2,C015,120101,21,5.25,5.25,159060,Nicolás Pardo,pedido regular,N/A,2025-07
2025-07-30,2,C013,110109,16,2.4,2.4,191960,María Paz Torres,N/A,N/A,2025-07
2025-07-30,2,C015,300101,14,3.22,3.22,97520,Nicolás Pardo,ajuste manual,N/A,2025-07
2025-07-30,2,C017,120101,4,1.0,1.0,30820,Laura Mejía,N/A,N/A,2025-07
2025-07-30,2,C013,900104,16,1.28,1.28,116180,María Paz Torres,N/A,N/A,2025-07
2025-07-30,2,C012,110106,16,2.0,2.0,159850,Daniel Rojas,N/A,N/A,2025-07
2025-07-31,2,C016,130101,72,10.8,10.8,305940,Juan Sebastián León,N/A,N/A,2025-07
2025-07-31,2,C002,110103,49,7.35,7.35,549010,Sara Vélez,N/A,N/A,2025-07
2025-07-31,2,C014,130101,77,11.55,11.55,334240,María Paz Torres,N/A,N/A,2025-07
2025-07-31,2,C003,300101,51,11.73,11.73,349020,Nicolás Pardo,N/A,N/A,2025-07
2025-07-31,2,C001,120103,86,17.2,17.2,654130,Daniel Rojas,N/A,N/A,2025-07
2025-07-31,2,C002,300101,61,14.03,14.03,414110,Sara Vélez,N/A,N/A,2025-07
2025-07-31,2,C016,900103,40,3.2,3.2,323550,Juan Sebastián León,N/A,N/A,2025-07
2025-07-31,2,C003,110101,46,6.9,6.9,498290,Nicolás Pardo,N/A,N/A,2025-07
2025-07-31,2,C016,900101,39,3.12,3.12,294480,Juan Sebastián León,N/A,N/A,2025-07
2025-07-31,2,C002,110110,20,7.2,7.2,511960,Sara Vélez,N/A,N/A,2025-07
2025-07-31,2,C002,120104,65,13.0,13.0,391840,Sara Vélez,N/A,N/A,2025-07
2025-07-31,2,C001,900103,81,6.48,6.48,670140,Daniel Rojas,N/A,N/A,2025-07
2025-07-31,2,C016,110112,84,8.4,8.4,445390,Juan Sebastián León,N/A,N/A,2025-07
2025-07-31,2,C001,900104,72,5.76,5.76,507480,Daniel Rojas,N/A,N/A,2025-07
2025-07-31,2,C001,110112,135,13.5,13.5,706540,Daniel Rojas,N/A,N/A,2025-07
2025-07-31,2,C002,110112,103,10.3,10.3,525440,Sara Vélez,N/A,N/A,2025-07
2025-07-31,2,C016,900104,37,2.96,2.96,258680,Juan Sebastián León,N/A,N/A,2025-07
2025-07-31,2,C003,110110,27,9.72,9.72,696850,Nicolás Pardo,N/A,N/A,2025-07
2025-07-31,2,C001,300102,63,14.49,14.49,461610,Laura Mejía,N/A,N/A,2025-07
2025-07-31,2,C003,120104,65,13.0,13.0,391290,Nicolás Pardo,N/A,N/A,2025-07
