fecha_factura,semestre,cliente_id,sku,unidades_vendidas,kilos_vendidos,kilos_vendidos_calculados,valor_venta,archivo_origen,Mes
2025-04-12,1,C016,120103,3,0.6,0.6,30160,POS_SHARE_H1,2025-04
2025-04-14,1,C016,120103,5,1.0,1.0,49590,POS_SHARE_H1,2025-04
2025-04-15,1,C016,120103,2,0.4,0.4,20380,POS_SHARE_H1,2025-04
2025-04-16,1,C016,120103,3,0.6,0.6,30280,POS_SHARE_H1,2025-04
2025-04-17,1,C016,120103,2,0.4,0.4,20310,POS_SHARE_H1,2025-04
2025-04-18,1,C016,120103,2,0.4,0.4,20620,POS_SHARE_H1,2025-04
2025-04-19,1,C016,120103,9,1.8,1.8,91940,POS_SHARE_H1,2025-04
2025-04-20,1,C016,120103,5,1.0,1.0,49440,POS_SHARE_H1,2025-04
2025-04-21,1,C016,120103,4,0.8,0.8,41250,POS_SHARE_H1,2025-04
2025-04-22,1,C016,120103,2,0.4,0.4,19860,POS_SHARE_H1,2025-04
2025-04-23,1,C016,120103,2,0.4,0.4,19660,POS_SHARE_H1,2025-04
2025-04-24,1,C016,120103,7,1.4,1.4,71850,POS_SHARE_H1,2025-04
2025-04-25,1,C016,120103,6,1.2,1.2,60000,POS_SHARE_H1,2025-04
2025-04-26,1,C016,120103,10,2.0,2.0,101400,POS_SHARE_H1,2025-04
2025-04-27,1,C016,120103,1,0.2,0.2,10200,POS_SHARE_H1,2025-04
2025-04-29,1,C016,120103,4,0.8,0.8,40610,POS_SHARE_H1,2025-04
2025-04-30,1,C016,120103,4,0.8,0.8,40120,POS_SHARE_H1,2025-04
2025-05-01,1,C016,120103,6,1.2,1.2,59550,POS_SHARE_H1,2025-05
2025-05-03,1,C016,120103,6,1.2,1.2,61940,POS_SHARE_H1,2025-05
2025-05-04,1,C016,120103,5,1.0,1.0,50130,POS_SHARE_H1,2025-05
2025-05-05,1,C016,120103,4,0.8,0.8,40760,POS_SHARE_H1,2025-05
2025-05-06,1,C016,120103,5,1.0,1.0,50390,POS_SHARE_H1,2025-05
2025-05-07,1,C016,120103,6,1.2,1.2,60090,POS_SHARE_H1,2025-05
2025-05-08,1,C016,120103,1,0.2,0.2,9910,POS_SHARE_H1,2025-05
2025-05-09,1,C016,120103,8,1.6,1.6,78660,POS_SHARE_H1,2025-05
2025-05-10,1,C016,120103,2,0.4,0.4,19720,POS_SHARE_H1,2025-05
2025-05-11,1,C016,120103,4,0.8,0.8,40810,POS_SHARE_H1,2025-05
2025-05-12,1,C016,120103,4,0.8,0.8,40250,POS_SHARE_H1,2025-05
2025-05-13,1,C016,120103,6,1.2,1.2,60550,POS_SHARE_H1,2025-05
2025-05-14,1,C016,120103,4,0.8,0.8,39770,POS_SHARE_H1,2025-05
2025-05-15,1,C016,120103,3,0.6,0.6,30000,POS_SHARE_H1,2025-05
2025-05-16,1,C016,120103,11,2.2,2.2,108840,POS_SHARE_H1,2025-05
2025-05-17,1,C016,120103,6,1.2,1.2,59930,POS_SHARE_H1,2025-05
2025-05-18,1,C016,120103,3,0.648,0.6,29590,POS_SHARE_H1,2025-05
2025-05-19,1,C016,120103,3,0.6,0.6,30750,POS_SHARE_H1,2025-05
2025-05-20,1,C016,120103,5,1.0,1.0,50360,POS_SHARE_H1,2025-05
2025-05-21,1,C016,120103,5,1.0,1.0,49880,POS_SHARE_H1,2025-05
2025-05-23,1,C016,120103,4,0.8,0.8,40370,POS_SHARE_H1,2025-05
2025-05-24,1,C016,120103,4,0.8,0.8,39550,POS_SHARE_H1,2025-05
2025-05-25,1,C016,120103,5,1.0,1.0,51430,POS_SHARE_H1,2025-05
2025-05-27,1,C016,120103,3,0.6,0.6,29560,POS_SHARE_H1,2025-05
2025-05-28,1,C016,120103,7,1.4,1.4,71440,POS_SHARE_H1,2025-05
2025-05-29,1,C016,120103,4,0.8,0.8,39570,POS_SHARE_H1,2025-05
2025-05-30,1,C016,120103,4,0.8,0.8,39880,POS_SHARE_H1,2025-05
2025-05-31,1,C016,120103,6,1.2,1.2,61260,POS_SHARE_H1,2025-05
2025-06-01,1,C016,120103,3,0.6,0.6,30930,POS_SHARE_H1,2025-06
2025-06-02,1,C016,120103,2,0.4,0.4,20440,POS_SHARE_H1,2025-06
2025-06-03,1,C016,120103,3,0.6,0.6,30150,POS_SHARE_H1,2025-06
2025-06-04,1,C016,120103,2,0.4,0.4,20080,POS_SHARE_H1,2025-06
2025-06-05,1,C016,120103,3,0.6,0.6,30040,POS_SHARE_H1,2025-06
2025-06-06,1,C016,120103,4,0.8,0.8,40150,POS_SHARE_H1,2025-06
2025-06-07,1,C016,120103,1,0.2,0.2,10010,POS_SHARE_H1,2025-06
2025-06-08,1,C016,120103,3,0.6,0.6,29690,POS_SHARE_H1,2025-06
2025-06-09,1,C016,120103,4,0.8,0.8,41000,POS_SHARE_H1,2025-06
2025-06-10,1,C016,120103,3,0.6,0.6,29960,POS_SHARE_H1,2025-06
2025-06-11,1,C016,120103,6,1.2,1.2,61430,POS_SHARE_H1,2025-06
2025-06-12,1,C016,120103,5,1.0,1.0,51480,POS_SHARE_H1,2025-06
2025-06-13,1,C016,120103,2,0.4,0.4,19850,POS_SHARE_H1,2025-06
2025-06-14,1,C016,120103,6,1.2,1.2,61500,POS_SHARE_H1,2025-06
2025-06-15,1,C016,120103,4,0.8,0.8,39480,POS_SHARE_H1,2025-06
2025-06-16,1,C016,120103,6,1.2,1.2,61200,POS_SHARE_H1,2025-06
2025-06-17,1,C016,120103,2,0.4,0.4,20060,POS_SHARE_H1,2025-06
2025-06-18,1,C016,120103,3,0.6,0.6,30980,POS_SHARE_H1,2025-06
2025-06-19,1,C016,120103,3,0.6,0.6,30320,POS_SHARE_H1,2025-06
2025-06-20,1,C016,120103,5,1.0,1.0,51240,POS_SHARE_H1,2025-06
2025-06-21,1,C016,120103,7,1.4,1.4,72140,POS_SHARE_H1,2025-06
2025-06-22,1,C016,120103,5,1.0,1.0,49240,POS_SHARE_H1,2025-06
2025-06-23,1,C016,120103,1,0.2,0.2,10110,POS_SHARE_H1,2025-06
2025-06-24,1,C016,120103,4,0.8,0.8,40050,POS_SHARE_H1,2025-06
2025-06-25,1,C016,120103,3,0.6,0.6,30040,POS_SHARE_H1,2025-06
2025-06-26,1,C016,120103,4,0.8,0.8,40460,POS_SHARE_H1,2025-06
2025-06-27,1,C016,120103,9,1.8,1.8,90900,POS_SHARE_H1,2025-06
2025-06-28,1,C016,120103,6,1.2,1.2,60920,POS_SHARE_H1,2025-06
2025-06-29,1,C016,120103,3,0.6,0.6,29990,POS_SHARE_H1,2025-06
2025-06-30,1,C016,120103,5,1.0,1.0,51610,POS_SHARE_H1,2025-06
2025-01-01,1,C016,120104,3,0.6,0.6,24780,POS_SHARE_H1,2025-01
2025-01-02,1,C016,120104,2,0.4,0.4,16000,POS_SHARE_H1,2025-01
2025-01-03,1,C016,120104,1,0.2,0.2,7950,POS_SHARE_H1,2025-01
2025-01-04,1,C016,120104,5,1.0,1.0,39820,POS_SHARE_H1,2025-01
2025-01-05,1,C016,120104,3,0.6,0.6,23780,POS_SHARE_H1,2025-01
2025-01-06,1,C016,120104,4,0.8,0.8,31930,POS_SHARE_H1,2025-01
2025-01-07,1,C016,120104,2,0.4,0.4,16200,POS_SHARE_H1,2025-01
2025-01-08,1,C016,120104,5,1.0,1.0,39780,POS_SHARE_H1,2025-01
2025-01-09,1,C016,120104,5,1.0,1.0,39480,POS_SHARE_H1,2025-01
2025-01-10,1,C016,120104,8,1.6,1.6,63790,POS_SHARE_H1,2025-01
2025-01-11,1,C016,120104,4,0.8,0.8,31800,POS_SHARE_H1,2025-01
2025-01-12,1,C016,120104,3,0.6,0.6,24160,POS_SHARE_H1,2025-01
2025-01-13,1,C016,120104,4,0.8,0.8,32710,POS_SHARE_H1,2025-01
2025-01-14,1,C016,120104,3,0.6,0.6,23600,POS_SHARE_H1,2025-01
2025-01-15,1,C016,120104,2,0.4,0.4,15860,POS_SHARE_H1,2025-01
2025-01-16,1,C016,120104,4,0.8,0.8,31760,POS_SHARE_H1,2025-01
2025-01-17,1,C016,120104,6,1.2,1.2,47800,POS_SHARE_H1,2025-01
2025-01-18,1,C016,120104,3,0.6,0.6,24730,POS_SHARE_H1,2025-01
2025-01-19,1,C016,120104,5,1.0,1.0,41150,POS_SHARE_H1,2025-01
2025-01-20,1,C016,120104,4,0.8,0.8,32730,POS_SHARE_H1,2025-01
2025-01-21,1,C016,120104,3,0.6,0.6,24450,POS_SHARE_H1,2025-01
2025-01-22,1,C016,120104,3,0.6,0.6,24620,POS_SHARE_H1,2025-01
2025-01-23,1,C016,120104,4,0.8,0.8,31760,POS_SHARE_H1,2025-01
2025-01-24,1,C016,120104,3,0.6,0.6,24540,POS_SHARE_H1,2025-01
2025-01-25,1,C016,120104,13,2.6,2.6,106730,POS_SHARE_H1,2025-01
2025-01-26,1,C016,120104,7,1.4,1.4,55490,POS_SHARE_H1,2025-01
2025-01-27,1,C016,120104,4,0.8,0.8,31520,POS_SHARE_H1,2025-01
2025-01-28,1,C016,120104,1,0.2,0.2,8210,POS_SHARE_H1,2025-01
2025-01-29,1,C016,120104,3,0.6,0.6,24590,POS_SHARE_H1,2025-01
2025-01-30,1,C016,120104,7,1.4,1.4,55790,POS_SHARE_H1,2025-01
2025-01-31,1,C016,120104,5,1.0,1.0,39390,POS_SHARE_H1,2025-01
2025-02-01,1,C016,120104,2,0.4,0.4,16320,POS_SHARE_H1,2025-02
2025-02-02,1,C016,120104,4,0.8,0.8,31590,POS_SHARE_H1,2025-02
2025-02-03,1,C016,120104,4,0.8,0.8,32040,POS_SHARE_H1,2025-02
2025-02-04,1,C016,120104,4,0.8,0.8,31690,POS_SHARE_H1,2025-02
2025-02-05,1,C016,120104,6,1.2,1.2,48340,POS_SHARE_H1,2025-02
2025-02-06,1,C016,120104,6,1.2,1.2,49210,POS_SHARE_H1,2025-02
2025-02-07,1,C016,120104,2,0.4,0.4,16250,POS_SHARE_H1,2025-02
2025-02-08,1,C016,120104,5,1.0,1.0,41320,POS_SHARE_H1,2025-02
2025-02-09,1,C016,120104,3,0.6,0.6,23790,POS_SHARE_H1,2025-02
2025-02-10,1,C016,120104,2,0.4,0.4,16260,POS_SHARE_H1,2025-02
2025-02-11,1,C016,120104,7,1.4,1.4,55910,POS_SHARE_H1,2025-02
2025-02-12,1,C016,120104,5,1.0,1.0,39610,POS_SHARE_H1,2025-02
2025-02-13,1,C016,120104,5,1.0,1.0,40430,POS_SHARE_H1,2025-02
2025-02-14,1,C016,120104,4,0.8,0.8,32720,POS_SHARE_H1,2025-02
2025-02-15,1,C016,120104,6,1.2,1.2,48490,POS_SHARE_H1,2025-02
2025-02-16,1,C016,120104,5,1.0,1.0,39570,POS_SHARE_H1,2025-02
2025-02-17,1,C016,120104,3,0.6,0.6,24540,POS_SHARE_H1,2025-02
2025-02-18,1,C016,120104,2,0.4,0.4,15800,POS_SHARE_H1,2025-02
2025-02-19,1,C016,120104,4,0.8,0.8,32480,POS_SHARE_H1,2025-02
2025-02-20,1,C016,120104,9,1.8,1.8,73070,POS_SHARE_H1,2025-02
2025-02-21,1,C016,120104,10,2.0,2.0,81930,POS_SHARE_H1,2025-02
2025-02-22,1,C016,120104,3,0.6,0.6,24610,POS_SHARE_H1,2025-02
2025-02-23,1,C016,120104,4,0.8,0.8,32280,POS_SHARE_H1,2025-02
2025-02-24,1,C016,120104,5,1.0,1.0,40840,POS_SHARE_H1,2025-02
2025-02-25,1,C016,120104,3,0.6,0.6,23640,POS_SHARE_H1,2025-02
2025-02-26,1,C016,120104,1,0.2,0.2,8060,POS_SHARE_H1,2025-02
2025-02-27,1,C016,120104,5,1.0,1.0,40790,POS_SHARE_H1,2025-02
2025-02-28,1,C016,120104,8,1.6,1.6,62960,POS_SHARE_H1,2025-02
2025-03-01,1,C016,120104,5,1.0,1.0,39840,POS_SHARE_H1,2025-03
2025-03-02,1,C016,120104,5,1.0,1.0,40810,POS_SHARE_H1,2025-03
2025-03-03,1,C016,120104,6,1.2,1.2,47830,POS_SHARE_H1,2025-03
2025-03-04,1,C016,120104,2,0.4,0.4,16070,POS_SHARE_H1,2025-03
2025-03-05,1,C016,120104,2,0.4,0.4,15810,POS_SHARE_H1,2025-03
2025-03-06,1,C016,120104,7,1.4,1.4,56150,POS_SHARE_H1,2025-03
2025-03-07,1,C016,120104,5,1.0,1.0,40540,POS_SHARE_H1,2025-03
2025-03-08,1,C016,120104,2,0.4,0.4,15780,POS_SHARE_H1,2025-03
2025-03-09,1,C016,120104,6,1.2,1.2,48200,POS_SHARE_H1,2025-03
2025-03-10,1,C016,120104,4,0.8,0.8,31740,POS_SHARE_H1,2025-03
2025-03-11,1,C016,120104,3,0.6,0.6,24780,POS_SHARE_H1,2025-03
2025-03-12,1,C016,120104,3,0.6,0.6,23670,POS_SHARE_H1,2025-03
2025-03-13,1,C016,120104,10,2.0,2.0,80280,POS_SHARE_H1,2025-03
2025-03-14,1,C016,120104,3,0.6,0.6,24180,POS_SHARE_H1,2025-03
2025-03-15,1,C016,120104,6,1.2,1.2,49030,POS_SHARE_H1,2025-03
2025-03-16,1,C016,120104,5,1.0,1.0,40550,POS_SHARE_H1,2025-03
2025-03-17,1,C016,120104,5,1.0,1.0,41310,POS_SHARE_H1,2025-03
2025-03-18,1,C016,120104,9,1.8,1.8,70850,POS_SHARE_H1,2025-03
2025-03-19,1,C016,120104,9,1.8,1.8,73200,POS_SHARE_H1,2025-03
2025-03-20,1,C016,120104,4,0.8,0.8,32930,POS_SHARE_H1,2025-03
2025-03-21,1,C016,120104,7,1.4,1.4,55540,POS_SHARE_H1,2025-03
2025-03-22,1,C016,120104,5,1.0,1.0,39730,POS_SHARE_H1,2025-03
2025-03-23,1,C016,120104,6,1.2,1.2,47240,POS_SHARE_H1,2025-03
2025-03-24,1,C016,120104,3,0.6,0.6,23680,POS_SHARE_H1,2025-03
2025-03-25,1,C016,120104,3,0.6,0.6,24580,POS_SHARE_H1,2025-03
2025-03-26,1,C016,120104,5,1.0,1.0,40190,POS_SHARE_H1,2025-03
2025-03-27,1,C016,120104,9,1.8,1.8,72260,POS_SHARE_H1,2025-03
2025-03-28,1,C016,120104,2,0.4,0.4,16050,POS_SHARE_H1,2025-03
2025-03-29,1,C016,120104,4,0.8,0.8,32040,POS_SHARE_H1,2025-03
2025-03-30,1,C016,120104,7,1.4,1.4,56500,POS_SHARE_H1,2025-03
2025-03-31,1,C016,120104,6,1.2,1.2,48790,POS_SHARE_H1,2025-03
2025-04-01,1,C016,120104,7,1.4,1.4,55510,POS_SHARE_H1,2025-04
2025-04-02,1,C016,120104,5,1.0,1.0,39530,POS_SHARE_H1,2025-04
2025-04-03,1,C016,120104,5,1.0,1.0,40040,POS_SHARE_H1,2025-04
2025-04-04,1,C016,120104,2,0.4,0.4,15760,POS_SHARE_H1,2025-04
2025-04-05,1,C016,120104,6,1.2,1.2,47340,POS_SHARE_H1,2025-04
2025-04-06,1,C016,120104,7,1.4,1.4,56460,POS_SHARE_H1,2025-04
2025-04-07,1,C016,120104,2,0.4,0.4,16330,POS_SHARE_H1,2025-04
2025-04-08,1,C016,120104,3,0.6,0.6,24260,POS_SHARE_H1,2025-04
2025-04-09,1,C016,120104,5,1.0,1.0,41110,POS_SHARE_H1,2025-04
2025-04-10,1,C016,120104,12,2.4,2.4,95310,POS_SHARE_H1,2025-04
2025-04-11,1,C016,120104,8,1.6,1.6,64810,POS_SHARE_H1,2025-04
2025-04-12,1,C016,120104,8,1.6,1.6,64050,POS_SHARE_H1,2025-04
2025-04-13,1,C016,120104,4,0.8,0.8,32580,POS_SHARE_H1,2025-04
2025-04-14,1,C016,120104,3,0.6,0.6,23940,POS_SHARE_H1,2025-04
2025-04-15,1,C016,120104,4,0.8,0.8,33050,POS_SHARE_H1,2025-04
2025-04-16,1,C016,120104,5,1.0,1.0,39580,POS_SHARE_H1,2025-04
2025-04-17,1,C016,120104,2,0.4,0.4,16290,POS_SHARE_H1,2025-04
2025-04-18,1,C016,120104,5,1.0,1.0,40730,POS_SHARE_H1,2025-04
2025-04-19,1,C016,120104,7,1.4,1.4,56840,POS_SHARE_H1,2025-04
2025-04-20,1,C016,120104,3,0.6,0.6,23720,POS_SHARE_H1,2025-04
2025-04-21,1,C016,120104,1,0.2,0.2,8240,POS_SHARE_H1,2025-04
2025-04-22,1,C016,120104,5,1.0,1.0,40610,POS_SHARE_H1,2025-04
2025-04-23,1,C016,120104,4,0.8,0.8,33010,POS_SHARE_H1,2025-04
2025-04-24,1,C016,120104,5,1.0,1.0,40900,POS_SHARE_H1,2025-04
2025-04-25,1,C016,120104,4,0.8,0.8,31930,POS_SHARE_H1,2025-04
2025-04-26,1,C016,120104,9,1.8,1.8,72280,POS_SHARE_H1,2025-04
2025-04-27,1,C016,120104,5,1.0,1.0,40340,POS_SHARE_H1,2025-04
2025-04-28,1,C016,120104,5,1.0,1.0,41320,POS_SHARE_H1,2025-04
2025-04-29,1,C016,120104,5,1.0,1.0,41080,POS_SHARE_H1,2025-04
2025-04-30,1,C016,120104,6,1.2,1.2,47400,POS_SHARE_H1,2025-04
2025-05-02,1,C016,120104,7,1.4,1.4,56730,POS_SHARE_H1,2025-05
2025-05-03,1,C016,120104,9,1.8,1.8,71900,POS_SHARE_H1,2025-05
2025-05-04,1,C016,120104,2,0.4,0.4,15850,POS_SHARE_H1,2025-05
2025-05-05,1,C016,120104,2,0.4,0.4,15760,POS_SHARE_H1,2025-05
2025-05-06,1,C016,120104,3,0.6,0.6,24570,POS_SHARE_H1,2025-05
2025-05-07,1,C016,120104,4,0.8,0.8,33000,POS_SHARE_H1,2025-05
2025-05-08,1,C016,120104,5,1.0,1.0,40900,POS_SHARE_H1,2025-05
2025-05-09,1,C016,120104,8,1.6,1.6,64260,POS_SHARE_H1,2025-05
2025-05-10,1,C016,120104,8,1.6,1.6,64100,POS_SHARE_H1,2025-05
2025-05-11,1,C016,120104,7,1.4,1.4,56360,POS_SHARE_H1,2025-05
2025-05-12,1,C016,120104,6,1.2,1.2,47210,POS_SHARE_H1,2025-05
2025-05-13,1,C016,120104,4,0.8,0.8,31580,POS_SHARE_H1,2025-05
2025-05-14,1,C016,120104,2,0.4,0.4,15920,POS_SHARE_H1,2025-05
2025-05-15,1,C016,120104,1,0.2,0.2,8140,POS_SHARE_H1,2025-05
2025-05-16,1,C016,120104,8,1.6,1.6,64980,POS_SHARE_H1,2025-05
2025-05-17,1,C016,120104,10,2.0,2.0,82650,POS_SHARE_H1,2025-05
2025-05-18,1,C016,120104,7,1.4,1.4,57840,POS_SHARE_H1,2025-05
2025-05-19,1,C016,120104,9,1.8,1.8,72150,POS_SHARE_H1,2025-05
2025-05-20,1,C016,120104,7,1.4,1.4,57210,POS_SHARE_H1,2025-05
2025-05-21,1,C016,120104,5,1.0,1.0,40580,POS_SHARE_H1,2025-05
2025-05-22,1,C016,120104,3,0.6,0.6,24660,POS_SHARE_H1,2025-05
2025-05-23,1,C016,120104,3,0.6,0.6,24630,POS_SHARE_H1,2025-05
2025-05-24,1,C016,120104,4,0.8,0.8,31540,POS_SHARE_H1,2025-05
2025-05-25,1,C016,120104,6,1.2,1.2,47640,POS_SHARE_H1,2025-05
2025-05-26,1,C016,120104,5,1.0,1.0,40430,POS_SHARE_H1,2025-05
2025-05-27,1,C016,120104,1,0.2,0.2,8070,POS_SHARE_H1,2025-05
2025-05-28,1,C016,120104,8,1.6,1.6,63370,POS_SHARE_H1,2025-05
2025-05-29,1,C016,120104,6,1.2,1.2,48380,POS_SHARE_H1,2025-05
2025-05-30,1,C016,120104,3,0.6,0.6,24530,POS_SHARE_H1,2025-05
2025-05-31,1,C016,120104,6,1.2,1.2,47890,POS_SHARE_H1,2025-05
2025-06-01,1,C016,120104,5,1.0,1.0,39620,POS_SHARE_H1,2025-06
2025-06-02,1,C016,120104,2,0.4,0.4,16320,POS_SHARE_H1,2025-06
2025-06-03,1,C016,120104,4,0.8,0.8,31500,POS_SHARE_H1,2025-06
2025-06-04,1,C016,120104,4,0.8,0.8,32560,POS_SHARE_H1,2025-06
2025-06-05,1,C016,120104,7,1.4,1.4,55330,POS_SHARE_H1,2025-06
2025-06-06,1,C016,120104,5,1.0,1.0,40110,POS_SHARE_H1,2025-06
2025-06-07,1,C016,120104,6,1.2,1.2,49510,POS_SHARE_H1,2025-06
2025-06-08,1,C016,120104,4,0.8,0.8,32190,POS_SHARE_H1,2025-06
2025-06-09,1,C016,120104,6,1.2,1.2,47540,POS_SHARE_H1,2025-06
2025-06-11,1,C016,120104,3,0.6,0.6,24580,POS_SHARE_H1,2025-06
2025-06-12,1,C016,120104,5,1.0,1.0,39760,POS_SHARE_H1,2025-06
2025-06-13,1,C016,120104,7,1.4,1.4,56680,POS_SHARE_H1,2025-06
2025-06-14,1,C016,120104,6,1.2,1.2,49510,POS_SHARE_H1,2025-06
2025-06-15,1,C016,120104,2,0.4,0.4,16270,POS_SHARE_H1,2025-06
2025-06-16,1,C016,120104,4,0.8,0.8,33010,POS_SHARE_H1,2025-06
2025-06-17,1,C016,120104,2,0.4,0.4,15770,POS_SHARE_H1,2025-06
2025-06-18,1,C016,120104,9,1.8,1.8,71500,POS_SHARE_H1,2025-06
2025-06-19,1,C016,120104,10,2.0,2.0,79390,POS_SHARE_H1,2025-06
2025-06-20,1,C016,120104,10,2.0,2.0,82080,POS_SHARE_H1,2025-06
2025-06-21,1,C016,120104,7,1.4,1.4,57390,POS_SHARE_H1,2025-06
2025-06-22,1,C016,120104,3,0.6,0.6,24770,POS_SHARE_H1,2025-06
2025-06-23,1,C016,120104,4,0.8,0.8,32470,POS_SHARE_H1,2025-06
2025-06-24,1,C016,120104,6,1.2,1.2,48330,POS_SHARE_H1,2025-06
2025-06-25,1,C016,120104,7,1.4,1.4,56870,POS_SHARE_H1,2025-06
2025-06-26,1,C016,120104,5,0.92,1.0,40000,POS_SHARE_H1,2025-06
2025-06-27,1,C016,120104,8,1.6,1.6,65010,POS_SHARE_H1,2025-06
2025-06-28,1,C016,120104,3,0.6,0.6,24590,POS_SHARE_H1,2025-06
2025-06-29,1,C016,120104,6,1.2,1.2,49430,POS_SHARE_H1,2025-06
2025-06-30,1,C016,120104,7,1.4,1.4,56940,POS_SHARE_H1,2025-06
2025-01-01,1,C016,130101,3,0.45,0.45,17280,POS_SHARE_H1,2025-01
2025-01-02,1,C016,130101,6,0.9,0.9,34050,POS_SHARE_H1,2025-01
2025-01-03,1,C016,130101,5,0.75,0.75,29010,POS_SHARE_H1,2025-01
2025-01-04,1,C016,130101,9,1.35,1.35,50990,POS_SHARE_H1,2025-01
2025-01-05,1,C016,130101,4,0.6,0.6,22870,POS_SHARE_H1,2025-01
2025-01-06,1,C016,130101,7,1.05,1.05,40100,POS_SHARE_H1,2025-01
2025-01-07,1,C016,130101,10,1.5,1.5,57880,POS_SHARE_H1,2025-01
2025-01-08,1,C016,130101,9,1.35,1.35,51500,POS_SHARE_H1,2025-01
2025-01-09,1,C016,130101,4,0.6,0.6,22690,POS_SHARE_H1,2025-01
2025-01-10,1,C016,130101,9,1.35,1.35,51510,POS_SHARE_H1,2025-01
2025-01-11,1,C016,130101,5,0.75,0.75,28730,POS_SHARE_H1,2025-01
2025-01-12,1,C016,130101,5,0.75,0.75,28740,POS_SHARE_H1,2025-01
2025-01-13,1,C016,130101,7,1.05,1.05,40380,POS_SHARE_H1,2025-01
2025-01-14,1,C016,130101,7,1.05,1.05,40520,POS_SHARE_H1,2025-01
2025-01-15,1,C016,130101,9,1.35,1.35,51400,POS_SHARE_H1,2025-01
2025-01-16,1,C016,130101,8,1.2,1.2,44800,POS_SHARE_H1,2025-01
2025-01-17,1,C016,130101,5,0.75,0.75,27890,POS_SHARE_H1,2025-01
2025-01-18,1,C016,130101,9,1.35,1.35,50210,POS_SHARE_H1,2025-01
2025-01-19,1,C016,130101,4,0.6,0.6,23150,POS_SHARE_H1,2025-01
2025-01-20,1,C016,130101,3,0.45,0.45,17170,POS_SHARE_H1,2025-01
2025-01-21,1,C016,130101,7,1.05,1.05,39970,POS_SHARE_H1,2025-01
2025-01-22,1,C016,130101,6,0.9,0.9,33570,POS_SHARE_H1,2025-01
2025-01-23,1,C016,130101,4,0.6,0.6,23300,POS_SHARE_H1,2025-01
2025-01-24,1,C016,130101,6,0.9,0.9,33980,POS_SHARE_H1,2025-01
2025-01-25,1,C016,130101,8,1.2,1.2,45970,POS_SHARE_H1,2025-01
2025-01-26,1,C016,130101,7,1.05,1.05,39870,POS_SHARE_H1,2025-01
2025-01-27,1,C016,130101,3,0.45,0.45,17120,POS_SHARE_H1,2025-01
2025-01-28,1,C016,130101,8,1.2,1.2,45890,POS_SHARE_H1,2025-01
2025-01-29,1,C016,130101,7,1.05,1.05,40770,POS_SHARE_H1,2025-01
2025-01-30,1,C016,130101,9,1.35,1.35,51830,POS_SHARE_H1,2025-01
2025-01-31,1,C016,130101,8,1.2,1.2,45650,POS_SHARE_H1,2025-01
2025-02-01,1,C016,130101,9,1.35,1.35,50910,POS_SHARE_H1,2025-02
2025-02-02,1,C016,130101,9,1.35,1.35,50310,POS_SHARE_H1,2025-02
2025-02-03,1,C016,130101,5,0.75,0.75,28460,POS_SHARE_H1,2025-02
2025-02-04,1,C016,130101,9,1.35,1.35,52220,POS_SHARE_H1,2025-02
2025-02-05,1,C016,130101,5,0.75,0.75,28590,POS_SHARE_H1,2025-02
2025-02-06,1,C016,130101,4,0.6,0.6,22610,POS_SHARE_H1,2025-02
2025-02-07,1,C016,130101,9,1.35,1.35,51940,POS_SHARE_H1,2025-02
2025-02-08,1,C016,130101,10,1.5,1.5,56000,POS_SHARE_H1,2025-02
2025-02-09,1,C016,130101,6,0.9,0.9,33490,POS_SHARE_H1,2025-02
2025-02-10,1,C016,130101,12,1.8,1.8,69210,POS_SHARE_H1,2025-02
2025-02-11,1,C016,130101,7,1.05,1.05,39650,POS_SHARE_H1,2025-02
2025-02-12,1,C016,130101,7,1.05,1.05,40370,POS_SHARE_H1,2025-02
2025-02-13,1,C016,130101,5,0.75,0.75,28260,POS_SHARE_H1,2025-02
2025-02-14,1,C016,130101,7,1.05,1.05,39440,POS_SHARE_H1,2025-02
2025-02-15,1,C016,130101,9,1.35,1.35,51780,POS_SHARE_H1,2025-02
2025-02-16,1,C016,130101,7,1.05,1.05,40740,POS_SHARE_H1,2025-02
2025-02-17,1,C016,130101,8,1.2,1.2,46570,POS_SHARE_H1,2025-02
2025-02-18,1,C016,130101,10,1.5,1.5,57850,POS_SHARE_H1,2025-02
2025-02-19,1,C016,130101,6,0.9,0.9,34190,POS_SHARE_H1,2025-02
2025-02-20,1,C016,130101,10,1.5,1.5,57740,POS_SHARE_H1,2025-02
2025-02-21,1,C016,130101,5,0.75,0.75,27920,POS_SHARE_H1,2025-02
2025-02-22,1,C016,130101,11,1.65,1.65,63800,POS_SHARE_H1,2025-02
2025-02-23,1,C016,130101,11,1.65,1.65,64100,POS_SHARE_H1,2025-02
2025-02-24,1,C016,130101,3,0.45,0.45,16810,POS_SHARE_H1,2025-02
2025-02-25,1,C016,130101,9,1.35,1.35,50720,POS_SHARE_H1,2025-02
2025-02-26,1,C016,130101,6,0.9,0.9,34440,POS_SHARE_H1,2025-02
2025-02-27,1,C016,130101,10,1.5,1.5,58030,POS_SHARE_H1,2025-02
2025-02-28,1,C016,130101,6,0.9,0.9,35020,POS_SHARE_H1,2025-02
2025-03-01,1,C016,130101,7,1.05,1.05,39410,POS_SHARE_H1,2025-03
2025-03-02,1,C016,130101,7,1.05,1.05,39950,POS_SHARE_H1,2025-03
2025-03-03,1,C016,130101,3,0.45,0.45,17340,POS_SHARE_H1,2025-03
